District,Rice_Area,Rice_Production,Wheat_Area,Wheat_Production,Maize_Area,Maize_Production
Khargone / West Nimar,6.58,2.68,56.95,102.64,54.9,55.19
Khargone / West Nimar,6.04,3.14,95.26,220.65,54.08,44.36
Khargone / West Nimar,5.6,2.17,104.5,233.7,52.4,61.1
Khargone / West Nimar,5.5,1.92,67.7,160.6,55.2,59.9
Khargone / West Nimar,5.1,2.5,114.7,274.0,52.6,49.7
Khargone / West Nimar,4.3,3.3,130.1,359.7,57.8,76.0
Khargone / West Nimar,3.6,2.9,118.7,454.9,63.5,87.1
Khargone / West Nimar,3.09,2.47,136.79,395.79,68.53,329.47
Khargone / West Nimar,2.83,1.21,173.05,446.29,71.72,193.85
Khargone / West Nimar,2.0,4.0,251.0,798.0,110.0,272.0
Khargone / West Nimar,2.0,0.67,187.0,625.0,100.0,344.0
Khargone / West Nimar,1.0,0.66,194.0,779.0,115.0,462.0
Khargone / West Nimar,1.76,1.94,185.6,693.83,124.79,482.66
Khandwa / East Nimar,30.0,14.0,17.0,11.0,2.0,2.0
Khandwa / East Nimar,27.0,26.0,18.0,14.0,2.0,4.0
Khandwa / East Nimar,28.7,22.0,20.2,16.0,2.2,2.0
Khandwa / East Nimar,26.3,25.7,21.6,18.7,2.1,2.4
Khandwa / East Nimar,27.5,29.1,23.0,24.2,2.1,3.4
Khandwa / East Nimar,30.4,35.7,24.1,27.2,2.2,3.2
Khandwa / East Nimar,29.6,23.4,24.2,21.5,2.3,2.5
Khandwa / East Nimar,28.6,30.0,25.9,31.5,2.1,2.0
Khandwa / East Nimar,30.0,24.2,22.7,28.8,2.1,2.8
Khandwa / East Nimar,30.1,29.8,25.6,29.2,2.1,3.4
Khandwa / East Nimar,30.7,28.7,24.7,31.2,2.3,4.4
Khandwa / East Nimar,30.7,26.5,24.2,27.9,2.4,3.2
Khandwa / East Nimar,31.9,18.3,25.2,26.3,2.4,2.6
Khandwa / East Nimar,37.4,15.4,24.6,20.5,2.0,3.1
Khandwa / East Nimar,35.2,22.5,24.0,28.0,2.0,2.2
Khandwa / East Nimar,33.4,27.2,25.2,30.5,2.0,3.8
Khandwa / East Nimar,33.1,29.0,24.2,34.6,2.0,3.9
Khandwa / East Nimar,33.4,35.6,24.3,35.5,2.0,4.2
Khandwa / East Nimar,29.5,18.4,27.1,45.9,2.6,4.4
Khandwa / East Nimar,31.0,28.3,23.9,32.9,2.7,3.2
Khandwa / East Nimar,30.0,19.0,23.5,26.0,3.0,3.0
Khandwa / East Nimar,29.0,20.0,20.0,28.0,3.0,3.0
Khandwa / East Nimar,27.9,22.1,31.3,42.1,2.7,4.1
Khandwa / East Nimar,27.6,20.5,32.4,43.0,3.0,5.3
Khandwa / East Nimar,27.5,25.9,39.5,71.8,2.9,3.8
Khandwa / East Nimar,30.5,23.9,34.9,62.7,3.0,3.5
Khandwa / East Nimar,29.1,18.9,30.1,51.1,3.9,6.9
Khandwa / East Nimar,28.5,24.8,51.7,102.2,4.2,7.9
Khandwa / East Nimar,29.0,22.5,59.5,115.2,3.8,3.6
Khandwa / East Nimar,28.0,16.8,53.0,89.9,3.9,6.4
Khandwa / East Nimar,27.7,26.2,57.4,106.2,4.8,7.9
Khandwa / East Nimar,25.5,26.4,68.3,112.5,4.7,7.6
Khandwa / East Nimar,23.4,23.1,73.75,123.6,5.3,8.2
Khandwa / East Nimar,23.5,27.2,80.4,144.2,6.4,11.4
Khandwa / East Nimar,23.2,13.7,24.1,33.1,7.1,11.4
Khandwa / East Nimar,22.8,17.5,44.5,70.9,8.7,20.9
Khandwa / East Nimar,20.7,15.7,57.4,96.6,9.3,24.9
Khandwa / East Nimar,19.2,20.3,62.8,105.6,9.3,23.8
Khandwa / East Nimar,16.46,14.3,65.68,90.19,9.8,17.17
Khandwa / East Nimar,15.65,14.28,63.3,109.79,10.34,19.68
Khandwa / East Nimar,13.4,13.73,69.45,126.58,10.85,14.33
Khandwa / East Nimar,12.5,9.37,75.3,127.8,10.1,18.7
Khandwa / East Nimar,12.0,8.05,75.9,135.8,9.2,16.0
Khandwa / East Nimar,10.4,8.6,82.8,139.5,11.2,15.7
Khandwa / East Nimar,8.6,11.7,93.2,179.6,12.1,25.2
Khandwa / East Nimar,7.6,9.4,97.3,242.8,11.2,17.2
Khandwa / East Nimar,5.1,7.73,116.57,394.81,14.97,55.58
Khandwa / East Nimar,4.88,3.92,128.37,282.86,23.6,67.39
Khandwa / East Nimar,8.0,10.0,62.0,187.0,44.0,124.0
Khandwa / East Nimar,7.0,3.33,129.0,308.0,39.0,122.0
Khandwa / East Nimar,8.0,7.33,144.0,560.0,49.0,149.0
Khandwa / East Nimar,5.89,3.38,163.5,607.73,53.86,178.3
Sehore,7.0,3.0,115.0,81.0,8.0,6.0
Sehore,7.0,3.0,141.0,101.0,9.0,9.0
Sehore,6.3,3.0,182.1,109.0,8.5,5.0
Sehore,5.8,2.8,196.4,135.2,7.5,4.2
Sehore,6.3,3.4,209.8,147.2,7.4,7.4
Sehore,6.6,3.7,218.1,153.9,7.4,6.2
Sehore,7.8,3.8,169.7,106.5,7.9,7.4
Sehore,7.4,4.8,170.9,145.3,7.7,5.5
Sehore,7.9,3.2,146.3,114.0,8.0,6.5
Sehore,7.4,4.2,170.0,123.2,7.4,6.2
Sehore,8.0,4.2,165.0,105.7,8.1,8.9
Sehore,8.3,4.8,168.6,161.2,8.8,7.1
Sehore,8.2,4.1,210.5,164.8,7.6,6.3
Sehore,8.5,2.5,182.0,139.7,8.0,7.9
Sehore,8.1,4.8,180.0,143.6,8.0,6.9
Sehore,8.2,4.2,180.5,169.3,8.0,7.9
Sehore,6.2,4.2,182.0,248.4,8.0,7.3
Sehore,7.2,5.1,192.4,218.4,8.0,9.0
Sehore,6.7,4.1,194.9,153.5,8.3,9.5
Sehore,5.9,4.8,200.3,201.9,8.4,6.8
Sehore,6.0,5.0,194.0,216.0,8.0,8.0
Sehore,6.0,4.0,182.0,199.0,8.0,10.0
Sehore,6.5,3.8,192.2,245.2,8.3,10.5
Sehore,5.4,3.7,161.8,188.4,8.3,12.0
Sehore,4.3,3.5,191.4,305.8,8.9,9.7
Sehore,4.0,3.4,177.1,264.4,9.6,10.6
Sehore,3.7,2.8,171.1,227.0,11.3,18.1
Sehore,3.1,2.5,206.2,318.3,12.9,18.0
Sehore,2.5,2.2,203.3,346.1,10.8,10.0
Sehore,2.4,1.2,205.6,352.6,9.1,12.9
Sehore,2.3,1.7,222.6,427.8,11.7,14.3
Sehore,2.4,1.4,236.4,404.5,12.4,8.2
Sehore,2.4,2.3,239.9,473.4,12.4,14.2
Sehore,2.4,2.1,243.4,458.1,13.3,18.2
Sehore,2.4,1.3,137.0,258.8,16.3,23.0
Sehore,2.3,1.5,204.1,381.9,17.9,34.9
Sehore,2.3,1.6,191.2,321.7,18.8,39.3
Sehore,2.1,1.6,222.8,455.0,18.8,34.0
Sehore,2.0,1.4,237.83,500.29,18.66,25.78
Sehore,1.9,1.26,214.78,395.24,18.21,23.89
Sehore,1.97,1.31,232.35,490.94,48.46,42.58
Sehore,2.9,1.45,233.6,309.1,17.6,22.4
Sehore,5.1,2.57,220.5,353.6,17.6,20.1
Sehore,5.5,5.5,264.1,548.2,17.1,16.1
Sehore,6.6,7.2,279.5,454.7,17.8,31.6
Sehore,13.1,22.1,304.2,971.0,11.3,11.3
Sehore,17.98,45.87,319.81,751.75,10.51,26.4
Sehore,20.18,61.92,330.36,861.16,10.46,6.48
Sehore,46.0,147.33,326.0,1080.0,35.0,60.0
Sehore,33.0,116.67,330.0,1148.0,11.0,22.0
Sehore,24.0,94.67,337.0,1148.0,20.0,35.0
Sehore,36.45,71.99,278.4,932.95,17.12,42.64
Raisen,6.0,2.0,120.0,69.0,1.8,1.3
Raisen,6.0,3.0,128.0,102.0,1.9,1.9
Raisen,5.6,3.0,157.9,111.0,1.8,1.0
Raisen,5.2,2.4,166.4,114.9,1.8,1.1
Raisen,5.4,2.7,171.5,118.9,1.8,1.9
Raisen,5.5,3.1,176.4,281.8,1.8,1.6
Raisen,5.9,3.5,160.3,139.9,1.8,1.7
Raisen,5.6,3.1,142.3,119.0,1.7,0.9
Raisen,5.5,1.8,136.8,156.3,1.7,1.3
Raisen,5.3,3.2,149.2,110.8,1.6,1.5
Raisen,5.5,2.8,147.7,105.0,1.7,2.0
Raisen,5.6,4.0,155.5,156.6,1.9,1.5
Raisen,5.8,3.1,159.9,152.9,1.8,1.7
Raisen,5.7,1.4,149.2,110.0,2.0,2.2
Raisen,5.8,3.5,153.4,153.6,1.0,1.7
Raisen,6.1,3.2,157.8,139.5,2.0,2.1
Raisen,6.1,4.0,158.3,167.2,2.2,2.3
Raisen,6.1,4.3,162.8,167.0,2.0,2.3
Raisen,6.1,3.7,147.9,132.6,2.2,2.9
Raisen,6.1,5.1,166.5,159.5,2.1,1.9
Raisen,6.0,4.0,167.0,143.0,2.0,3.0
Raisen,6.0,4.0,168.0,219.0,2.0,3.0
Raisen,6.1,4.1,175.1,207.7,3.1,4.2
Raisen,6.4,4.5,175.0,203.1,2.9,4.6
Raisen,5.5,4.4,163.2,237.4,2.4,2.9
Raisen,5.1,4.8,164.8,209.1,2.3,2.9
Raisen,4.8,4.0,169.8,176.6,2.2,4.1
Raisen,4.8,4.2,173.1,226.7,2.4,3.9
Raisen,3.6,3.3,172.7,214.4,1.9,2.1
Raisen,4.2,2.5,165.6,212.1,2.0,3.6
Raisen,4.5,3.9,180.0,256.1,2.2,3.8
Raisen,3.8,3.4,182.1,196.2,2.0,3.2
Raisen,3.1,2.8,213.5,317.5,2.0,3.4
Raisen,4.1,4.3,179.8,255.4,2.3,5.4
Raisen,5.2,2.9,172.3,224.1,2.5,5.1
Raisen,5.4,3.1,171.0,242.9,2.7,5.8
Raisen,5.3,2.9,173.1,271.4,3.1,7.3
Raisen,5.3,3.3,177.5,277.1,3.2,7.1
Raisen,5.91,3.62,178.74,279.28,3.36,5.59
Raisen,8.3,5.11,178.04,304.53,3.4,5.39
Raisen,12.37,8.28,178.36,311.31,3.38,3.9
Raisen,18.0,12.54,167.9,203.9,3.1,4.1
Raisen,22.1,13.93,168.4,266.9,6.3,8.6
Raisen,21.9,21.2,185.3,376.5,3.8,4.6
Raisen,26.2,33.2,182.3,278.4,3.4,5.1
Raisen,21.5,30.7,214.7,622.0,5.3,6.1
Raisen,35.34,45.38,232.57,788.55,3.55,5.46
Raisen,62.69,54.14,241.87,517.1,3.24,2.57
Raisen,137.0,342.67,270.0,917.0,17.0,26.0
Raisen,99.0,226.67,244.0,770.0,9.0,11.0
Raisen,135.0,304.66,236.0,771.0,7.0,11.0
Raisen,112.0,236.84,197.6,647.73,6.92,11.49
Vidisha,1.0,1.0,196.0,98.0,7.0,9.0
Vidisha,1.0,1.0,195.0,156.0,8.0,9.0
Vidisha,1.4,1.0,240.5,176.0,7.9,7.0
Vidisha,1.2,0.5,257.6,158.7,7.6,5.7
Vidisha,1.3,0.7,251.0,154.7,7.7,10.1
Vidisha,1.5,0.8,248.7,206.0,7.8,7.8
Vidisha,1.7,0.7,235.5,166.4,8.0,9.9
Vidisha,1.7,1.0,224.7,219.6,7.7,6.1
Vidisha,1.6,0.7,209.6,217.1,7.7,8.9
Vidisha,1.6,0.8,242.7,212.5,7.3,7.9
Vidisha,1.8,0.8,227.0,158.5,7.5,11.4
Vidisha,1.8,2.1,260.7,223.8,7.5,8.2
Vidisha,1.8,1.4,279.8,234.8,7.3,7.9
Vidisha,1.9,0.1,239.9,172.5,7.0,6.1
Vidisha,1.9,0.9,236.2,156.9,8.0,10.0
Vidisha,1.8,0.8,222.1,181.4,8.0,10.8
Vidisha,1.8,0.9,237.3,234.4,8.0,9.9
Vidisha,1.9,1.0,235.4,230.9,9.0,11.0
Vidisha,1.7,0.9,255.3,212.5,8.3,12.5
Vidisha,1.7,1.3,255.5,263.1,8.8,10.0
Vidisha,2.0,1.0,238.0,210.0,8.0,12.0
Vidisha,2.0,1.0,243.0,295.0,9.0,12.0
Vidisha,1.6,0.8,246.7,219.8,7.5,11.5
Vidisha,1.3,0.7,240.7,197.8,8.3,13.6
Vidisha,1.2,0.7,226.7,227.6,7.6,8.8
Vidisha,1.3,0.8,233.2,238.9,7.3,8.4
Vidisha,1.1,0.6,238.2,244.9,7.1,12.8
Vidisha,1.0,0.7,248.9,346.0,6.9,10.8
Vidisha,0.7,0.5,230.9,283.1,6.4,7.0
Vidisha,0.9,0.4,229.3,319.8,6.2,9.5
Vidisha,0.9,0.5,230.2,331.8,5.8,7.4
Vidisha,0.8,0.5,236.9,328.0,5.6,6.7
Vidisha,0.7,0.5,241.1,365.8,5.1,6.2
Vidisha,0.7,0.5,233.0,364.9,5.6,10.2
Vidisha,0.7,0.4,208.4,283.2,5.1,10.8
Vidisha,0.8,0.4,201.8,282.7,5.2,12.4
Vidisha,0.7,0.2,233.0,308.7,5.6,12.0
Vidisha,0.7,0.5,211.6,332.9,5.4,11.0
Vidisha,0.66,0.4,214.48,335.22,5.69,9.39
Vidisha,0.62,0.48,206.57,312.78,5.77,9.08
Vidisha,0.57,0.45,213.5,355.79,5.35,5.8
Vidisha,0.5,0.26,179.9,202.4,5.3,7.1
Vidisha,0.5,0.26,172.7,259.6,5.4,7.7
Vidisha,0.6,0.5,198.1,370.4,4.7,5.9
Vidisha,0.4,0.4,206.9,341.6,4.0,6.8
Vidisha,0.4,0.4,206.2,402.1,4.0,5.4
Vidisha,0.27,0.27,254.41,446.26,3.57,7.98
Vidisha,1.5,0.84,261.28,544.73,7.05,8.2
Vidisha,4.0,3.33,284.0,775.0,27.0,41.0
Vidisha,3.0,4.0,306.0,730.0,5.0,7.0
Vidisha,3.0,4.0,281.0,832.0,3.0,6.0
Vidisha,10.5,23.8,263.0,1025.7,6.62,16.27
Betul,26.0,15.0,50.0,32.0,13.0,5.0
Betul,24.0,22.0,53.0,34.0,14.0,15.0
Betul,24.2,19.0,58.5,14.0,13.8,8.0
Betul,24.1,20.6,61.0,39.7,14.0,8.4
Betul,25.9,26.2,64.7,46.6,13.9,13.5
Betul,26.9,28.4,66.6,47.0,14.5,13.2
Betul,29.5,14.7,60.7,33.9,14.6,8.2
Betul,27.7,26.1,60.3,49.9,14.6,6.2
Betul,30.0,19.6,57.3,44.2,14.7,9.4
Betul,31.1,25.7,64.2,43.5,15.6,15.3
Betul,33.8,20.9,64.6,39.6,16.0,16.7
Betul,35.9,30.6,71.5,24.3,17.0,14.0
Betul,33.8,12.8,68.7,36.4,17.0,6.2
Betul,38.7,19.5,69.2,43.1,17.0,16.4
Betul,35.9,18.7,57.6,61.9,17.0,9.7
Betul,35.9,25.9,61.0,52.6,17.0,16.3
Betul,37.2,37.4,62.0,44.5,16.0,25.3
Betul,33.5,34.0,64.5,65.6,18.0,21.9
Betul,32.5,28.8,64.7,71.3,18.1,25.1
Betul,32.9,41.7,62.9,56.5,18.0,17.9
Betul,32.0,24.0,41.0,53.0,18.0,11.0
Betul,28.0,23.0,64.6,65.9,19.0,19.0
Betul,33.7,29.4,66.2,74.0,19.8,23.3
Betul,31.3,29.1,63.8,71.4,19.2,28.8
Betul,29.1,30.7,75.9,83.2,18.8,20.9
Betul,31.5,24.7,64.8,71.6,20.1,19.5
Betul,30.2,24.3,68.6,88.0,20.5,29.2
Betul,30.7,30.9,81.7,130.1,20.2,30.0
Betul,31.4,30.5,87.6,149.8,20.1,20.8
Betul,31.9,22.9,87.3,133.0,19.9,26.7
Betul,26.2,27.9,81.1,123.1,20.4,27.1
Betul,30.6,33.9,99.5,84.9,18.3,22.7
Betul,26.7,30.6,85.7,118.8,23.4,33.6
Betul,34.9,42.5,104.2,165.8,22.0,39.4
Betul,41.9,25.4,38.7,49.1,24.4,72.9
Betul,43.3,38.1,84.1,118.5,26.6,60.5
Betul,41.0,28.0,84.0,96.5,32.1,71.3
Betul,41.0,41.7,87.7,125.2,42.2,85.1
Betul,41.16,31.48,91.14,128.8,44.54,72.05
Betul,42.18,37.97,85.05,133.05,45.1,72.0
Betul,40.74,40.07,93.81,145.02,48.0,50.58
Betul,43.9,30.43,99.1,153.4,46.3,63.5
Betul,43.0,29.83,105.4,168.0,42.4,59.9
Betul,44.1,46.2,131.3,407.0,46.6,59.0
Betul,43.7,60.8,116.1,137.3,48.5,75.8
Betul,42.1,65.8,96.4,281.0,47.1,71.2
Betul,44.86,121.76,117.62,263.37,50.25,175.85
Betul,43.84,98.85,122.8,232.0,53.78,67.44
Betul,47.0,105.33,178.0,439.0,18.0,43.0
Betul,42.0,72.0,158.0,391.0,57.0,133.0
Betul,55.0,97.33,128.0,339.0,74.0,218.0
Betul,45.0,79.11,104.4,277.91,80.05,318.2
Rajgarh,6.0,1.0,17.0,7.0,22.0,16.0
Rajgarh,5.0,2.0,31.0,16.0,24.0,22.0
Rajgarh,5.8,2.0,44.2,27.0,24.6,10.0
Rajgarh,5.7,2.8,46.3,31.1,23.6,15.2
Rajgarh,6.0,3.3,52.7,39.7,23.6,23.7
Rajgarh,8.1,4.8,59.7,45.9,24.0,17.8
Rajgarh,9.6,4.7,41.6,28.7,26.0,23.4
Rajgarh,10.1,6.7,58.4,47.8,25.9,12.4
Rajgarh,10.6,4.2,28.8,29.7,28.2,19.9
Rajgarh,10.7,7.4,49.0,43.5,27.2,28.5
Rajgarh,9.8,6.5,33.8,58.4,28.3,35.9
Rajgarh,10.5,7.1,43.2,38.9,28.4,24.8
Rajgarh,10.0,4.6,54.2,52.9,28.1,19.3
Rajgarh,9.2,0.2,26.2,10.0,30.0,10.1
Rajgarh,7.9,4.4,30.8,30.4,33.0,24.0
Rajgarh,8.1,4.1,31.3,33.1,32.0,27.1
Rajgarh,8.3,4.6,34.8,36.6,32.0,19.5
Rajgarh,7.5,6.1,41.9,36.1,33.0,41.1
Rajgarh,6.8,2.9,39.4,40.9,32.6,24.5
Rajgarh,5.2,4.5,45.3,64.8,32.3,21.1
Rajgarh,4.8,2.2,37.0,54.0,30.0,12.0
Rajgarh,4.0,3.0,40.0,65.0,36.0,38.0
Rajgarh,4.5,3.0,45.4,74.1,27.8,31.6
Rajgarh,3.4,1.0,23.8,15.7,26.4,24.1
Rajgarh,2.6,2.3,53.6,103.3,23.7,27.3
Rajgarh,2.2,0.7,46.0,64.2,35.5,13.4
Rajgarh,2.1,1.1,41.9,64.4,37.9,47.4
Rajgarh,2.0,1.6,58.4,109.1,39.4,56.1
Rajgarh,1.9,1.1,60.9,118.2,40.6,12.2
Rajgarh,1.8,0.3,53.4,75.3,40.8,23.7
Rajgarh,1.8,1.1,57.4,107.0,40.1,22.0
Rajgarh,1.9,1.4,74.2,129.1,43.0,47.5
Rajgarh,1.9,1.4,75.7,146.0,42.8,53.7
Rajgarh,1.5,1.4,80.1,171.5,45.9,57.5
Rajgarh,1.3,0.3,31.6,40.7,47.6,27.4
Rajgarh,1.2,0.5,39.7,55.4,43.8,51.7
Rajgarh,1.1,0.3,18.6,23.1,44.3,35.8
Rajgarh,1.1,0.8,57.0,102.7,47.8,82.5
Rajgarh,0.96,0.61,65.31,102.61,49.96,60.22
Rajgarh,0.87,0.43,42.98,59.31,50.7,50.44
Rajgarh,0.97,0.56,69.8,118.21,47.81,23.69
Rajgarh,0.9,0.4,72.3,103.7,48.6,55.7
Rajgarh,0.7,0.26,56.1,85.8,48.6,58.0
Rajgarh,0.6,0.3,77.7,145.3,51.1,45.1
Rajgarh,0.5,0.4,94.1,140.4,53.7,64.4
Rajgarh,0.6,0.5,127.4,282.2,53.5,49.4
Rajgarh,0.42,0.34,165.11,462.59,49.67,125.03
Rajgarh,0.36,0.24,194.1,450.66,41.3,19.87
Rajgarh,1.0,0.67,161.0,509.0,32.0,73.0
Rajgarh,1.0,1.33,135.0,343.0,68.0,119.0
Rajgarh,1.0,2.66,161.0,571.0,68.0,186.0
Rajgarh,1.15,0.75,152.0,529.72,63.91,201.33
Shajapur,5.0,2.0,31.0,19.0,12.0,15.0
Shajapur,5.0,2.0,45.0,36.0,13.0,21.0
Shajapur,4.5,2.0,57.5,42.0,12.8,7.0
Shajapur,4.2,2.0,59.6,41.5,12.7,11.4
Shajapur,4.8,2.5,69.1,69.6,13.0,20.2
Shajapur,6.0,3.3,77.9,103.8,13.6,15.1
Shajapur,7.1,2.7,56.0,49.8,16.0,22.9
Shajapur,7.0,4.7,87.6,92.0,15.4,9.4
Shajapur,7.0,3.0,49.6,71.1,17.8,22.4
Shajapur,7.3,4.5,70.1,91.4,15.9,20.9
Shajapur,6.6,4.0,54.8,76.5,16.9,27.1
Shajapur,7.1,4.4,60.2,72.4,17.1,19.7
Shajapur,6.3,3.6,73.0,92.0,15.5,16.8
Shajapur,6.1,1.1,48.7,58.2,17.0,14.0
Shajapur,5.3,2.3,47.6,55.6,20.0,20.3
Shajapur,4.9,1.9,48.1,60.6,20.0,21.4
Shajapur,4.9,2.7,48.7,78.2,19.0,20.3
Shajapur,3.9,2.7,53.4,69.3,19.0,30.9
Shajapur,3.7,2.1,50.4,97.9,19.1,28.8
Shajapur,2.9,2.0,55.8,92.4,20.7,18.6
Shajapur,3.3,1.8,49.0,95.0,22.0,19.0
Shajapur,3.0,2.0,51.0,91.0,22.0,25.0
Shajapur,3.0,1.8,56.8,117.6,23.2,38.0
Shajapur,2.7,1.4,34.0,64.0,24.2,44.7
Shajapur,1.6,1.1,68.1,157.0,26.1,36.4
Shajapur,1.3,0.9,61.9,153.1,24.6,23.5
Shajapur,1.4,0.8,43.4,92.1,29.7,58.7
Shajapur,1.2,0.9,79.3,218.1,31.6,58.3
Shajapur,1.0,0.8,78.5,196.8,29.1,31.1
Shajapur,0.8,0.4,65.8,148.9,32.0,48.3
Shajapur,0.8,0.6,81.3,203.3,30.1,35.9
Shajapur,0.8,0.6,100.7,199.4,32.9,36.8
Shajapur,0.8,0.6,100.7,245.8,33.1,41.3
Shajapur,0.7,0.6,109.4,285.4,36.8,61.8
Shajapur,0.6,0.3,27.6,50.3,42.9,77.1
Shajapur,0.5,0.2,42.8,69.1,45.5,87.9
Shajapur,0.4,0.2,37.1,56.1,45.2,84.7
Shajapur,0.4,0.2,77.5,148.3,42.9,88.9
Shajapur,0.48,0.28,85.38,180.24,43.26,69.81
Shajapur,0.33,0.17,52.03,93.03,44.31,79.48
Shajapur,0.3,0.13,86.54,196.8,43.49,27.21
Shajapur,0.2,0.07,87.5,164.9,41.7,33.1
Shajapur,0.2,0.07,66.0,134.8,41.7,36.8
Shajapur,0.2,0.1,83.9,221.4,39.6,32.4
Shajapur,0.1,0.1,90.8,182.1,39.1,58.9
Shajapur,0.1,0.1,99.0,297.7,39.1,24.9
Shajapur,0.07,0.04,126.24,260.68,32.86,66.11
Shajapur,0.04,0.02,166.8,376.83,25.55,27.74
Shajapur,0.0,0.0,118.0,362.0,44.0,90.0
Shajapur,0.0,0.0,171.0,552.0,27.0,36.0
Shajapur,0.0,0.0,186.0,636.0,24.0,45.0
Shajapur,0.05,0.04,125.8,471.6,22.42,72.73
Hoshangabad,10.0,4.0,116.0,52.0,2.0,2.0
Hoshangabad,10.0,10.0,122.0,69.0,2.0,3.0
Hoshangabad,10.6,9.0,128.3,78.0,2.0,2.0
Hoshangabad,10.2,8.5,143.5,81.7,2.0,1.8
Hoshangabad,10.2,9.9,156.9,82.5,1.8,2.5
Hoshangabad,11.2,11.3,165.3,123.4,1.8,2.2
Hoshangabad,12.0,9.1,142.5,88.9,1.9,2.2
Hoshangabad,11.1,12.6,125.5,95.7,1.8,1.6
Hoshangabad,10.4,7.8,122.6,91.3,1.7,2.0
Hoshangabad,10.6,9.4,128.7,92.8,1.8,1.9
Hoshangabad,10.0,8.5,128.1,74.6,1.8,2.3
Hoshangabad,10.6,9.9,136.1,106.3,1.9,1.9
Hoshangabad,11.3,10.1,139.3,101.1,1.8,1.8
Hoshangabad,11.9,4.2,128.0,114.9,1.0,1.5
Hoshangabad,11.6,9.1,128.9,128.7,1.0,1.7
Hoshangabad,12.4,10.5,131.3,103.8,2.0,2.4
Hoshangabad,12.2,13.2,140.1,113.8,2.0,2.8
Hoshangabad,12.8,15.0,157.0,183.6,2.0,2.9
Hoshangabad,13.5,13.4,156.4,213.6,2.3,3.4
Hoshangabad,12.8,18.3,146.9,163.7,2.4,2.3
Hoshangabad,12.6,17.6,153.0,207.0,2.0,3.0
Hoshangabad,13.0,14.0,156.0,239.0,2.0,3.0
Hoshangabad,11.6,11.5,163.1,210.3,2.4,3.3
Hoshangabad,12.0,12.4,158.7,237.5,2.5,3.8
Hoshangabad,11.7,14.1,165.3,261.2,2.3,2.8
Hoshangabad,11.7,15.9,167.3,316.0,2.6,3.1
Hoshangabad,10.7,12.8,181.6,325.3,3.2,5.6
Hoshangabad,10.7,13.6,197.0,360.4,3.3,5.1
Hoshangabad,9.3,12.5,194.6,404.7,2.4,2.6
Hoshangabad,10.1,8.9,190.2,390.4,2.5,3.6
Hoshangabad,10.6,14.1,211.0,436.2,2.3,3.3
Hoshangabad,10.0,12.8,234.6,348.9,2.3,3.0
Hoshangabad,9.3,12.5,311.32,550.6,2.2,2.9
Hoshangabad,10.6,15.8,250.3,569.8,2.1,3.5
Hoshangabad,11.5,12.9,236.0,543.6,2.6,5.2
Hoshangabad,11.4,13.8,249.5,622.3,2.8,5.8
Hoshangabad,11.0,13.9,254.4,551.5,3.5,7.8
Hoshangabad,12.4,16.1,270.3,619.1,3.7,7.3
Hoshangabad,13.48,12.99,303.1,688.31,3.4,4.14
Hoshangabad,15.25,19.83,317.73,705.21,3.33,4.85
Hoshangabad,15.93,21.33,325.01,818.68,3.29,3.13
Hoshangabad,17.1,18.61,343.4,1111.2,2.8,3.4
Hoshangabad,17.9,17.62,336.0,977.0,2.9,4.1
Hoshangabad,20.4,34.0,349.2,881.7,2.0,2.6
Hoshangabad,24.1,55.6,383.8,1414.7,1.4,2.3
Hoshangabad,26.0,52.3,392.0,1775.3,1.4,1.7
Hoshangabad,30.05,61.74,408.29,1596.19,1.78,5.69
Hoshangabad,41.8,65.92,408.58,1299.95,1.91,2.82
Hoshangabad,103.0,190.67,395.0,1767.0,25.0,54.0
Hoshangabad,111.0,316.67,432.0,1766.0,11.0,15.0
Hoshangabad,122.0,280.66,401.0,1777.0,26.0,89.0
Hoshangabad,136.8,312.65,349.5,1467.18,35.25,113.58
Srikakulam,279.0,226.0,0.0,0.0,1.0,1.0
Srikakulam,277.0,193.0,0.0,0.0,0.2,0.3
Srikakulam,305.3,172.0,0.0,0.0,0.2,0.1
Srikakulam,266.3,229.7,0.0,0.0,0.4,0.5
Srikakulam,281.1,297.9,0.0,0.0,0.3,0.4
Srikakulam,267.0,382.8,0.0,0.0,0.2,0.2
Srikakulam,259.9,290.7,0.0,0.0,0.2,0.2
Srikakulam,263.4,316.7,0.0,0.0,0.2,0.3
Srikakulam,214.2,152.5,0.0,0.0,0.2,0.3
Srikakulam,270.2,351.6,0.1,0.1,0.2,0.2
Srikakulam,272.2,220.7,0.0,0.0,0.2,0.2
Srikakulam,263.2,226.4,0.0,0.0,0.5,0.7
Srikakulam,274.0,289.1,0.0,0.0,0.2,0.2
Srikakulam,267.0,263.0,0.0,0.0,0.2,0.1
Srikakulam,276.0,386.0,0.0,0.0,0.2,0.2
Srikakulam,273.0,393.0,0.0,0.0,0.2,0.6
Srikakulam,259.5,404.1,0.0,0.0,0.3,0.7
Srikakulam,274.8,523.7,0.0,0.0,0.3,0.9
Srikakulam,271.8,333.0,0.0,0.0,0.2,0.3
Srikakulam,264.9,533.9,0.0,0.0,0.3,0.4
Srikakulam,278.0,442.0,0.0,0.0,0.3,0.4
Srikakulam,75.0,95.0,0.0,0.0,0.2,0.3
Srikakulam,272.8,552.8,0.0,0.0,0.2,0.3
Srikakulam,281.9,612.1,0.0,0.0,0.2,0.41
